﻿#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
PROV796;克拉古耶瓦茨;;;;;;;;;;;;x
PROV797;乌日采;;;;;;;;;;;;x
PROV798;尼什;;;;;;;;;;;;x
PROV799;莱斯科瓦茨;;;;;;;;;;;;x
PROV800;乌尔齐尼;;;;;;;;;;;;x
PROV801;大溪地;;;;;;;;;;;;x
PROV802;普里什蒂纳;;;;;;;;;;;;x
PROV803;普里兹伦;;;;;;;;;;;;x
PROV804;新帕扎尔;;;;;;;;;;;;x
PROV805;萨罗尼加;;;;;;;;;;;;x
PROV806;斯科普里;;;;;;;;;;;;x
PROV807;比托拉;;;;;;;;;;;;x
PROV808;佩特里奇;;;;;;;;;;;;x
PROV809;索非亚;;;;;;;;;;;;x
PROV810;维丁;;;;;;;;;;;;x
PROV811;鲁塞;;;;;;;;;;;;x
PROV812;普列文;;;;;;;;;;;;x
PROV813;舒门;;;;;;;;;;;;x
PROV814;瓦尔纳;;;;;;;;;;;;x
PROV815;普罗夫迪夫;;;;;;;;;;;;x
PROV816;旧扎戈拉;;;;;;;;;;;;x
PROV817;布尔加斯;;;;;;;;;;;;x
PROV818;锡利斯特拉;;;;;;;;;;;;x
PROV819;弗洛里纳;;;;;;;;;;;;x
PROV820;格雷韦纳;;;;;;;;;;;;x
PROV821;埃德萨;;;;;;;;;;;;x
PROV822;波利伊罗斯;;;;;;;;;;;;x
PROV823;卡瓦拉;;;;;;;;;;;;x
PROV824;约阿尼纳;;;;;;;;;;;;x
PROV825;阿尔塔;;;;;;;;;;;;x
PROV826;科孚;;;;;;;;;;;;x
PROV827;萨特;;;;;;;;;;;;x
PROV828;埃迪尔内;;;;;;;;;;;;x
PROV829;萨忒;;;;;;;;;;;;x
PROV830;泽泽阿加赫;;;;;;;;;;;;x
PROV831;拉里萨;;;;;;;;;;;;x
PROV832;沃洛斯;;;;;;;;;;;;x
PROV833;特里卡拉;;;;;;;;;;;;x
PROV834;雅典;;;;;;;;;;;;x
PROV835;阿姆菲萨;;;;;;;;;;;;x
PROV836;拉米亚;;;;;;;;;;;;x
PROV837;米索隆吉;;;;;;;;;;;;x
PROV838;哈尔基斯;;;;;;;;;;;;x
PROV839;纳夫普利翁;;;;;;;;;;;;x
PROV840;科林斯;;;;;;;;;;;;x
PROV841;卡拉玛达;;;;;;;;;;;;x
PROV842;帕特莱;;;;;;;;;;;;x
PROV843;希俄斯;;;;;;;;;;;;x
PROV844;米蒂利尼;;;;;;;;;;;;x
PROV845;基克拉迪;;;;;;;;;;;;x
PROV846;多德卡尼斯;;;;;;;;;;;;x
PROV847;哈尼亚;;;;;;;;;;;;x
PROV848;伊拉克利翁;;;;;;;;;;;;x
PROV849;地拉那;;;;;;;;;;;;x
PROV850;斯库台;;;;;;;;;;;;x
PROV851;都拉斯;;;;;;;;;;;;x
PROV852;发罗拉;;;;;;;;;;;;x
PROV853;吉诺卡斯特;;;;;;;;;;;;x
PROV854;马耳他;;;;;;;;;;;;x
PROV855;尼科西亚;;;;;;;;;;;;x
PROV856;利马索尔;;;;;;;;;;;;x
PROV857;法马古斯塔;;;;;;;;;;;;x
PROV858;克尔克拉雷利;;;;;;;;;;;;x
PROV859;加里波利;;;;;;;;;;;;x
PROV860;康斯坦丁尼耶;;;;;;;;;;;;x
PROV861;于斯屈达尔;;;;;;;;;;;;x
PROV862;伊兹密特;;;;;;;;;;;;x
PROV863;布尔萨;;;;;;;;;;;;x
PROV864;巴勒克西尔;;;;;;;;;;;;x
PROV865;恰纳卡莱;;;;;;;;;;;;x
PROV866;阿菲永;;;;;;;;;;;;x
PROV867;屈塔希亚;;;;;;;;;;;;x
PROV868;埃斯基谢希尔;;;;;;;;;;;;x
PROV869;伊兹密尔;;;;;;;;;;;;x
PROV870;马尼萨;;;;;;;;;;;;x
PROV871;代尼兹利;;;;;;;;;;;;x
PROV872;穆拉;;;;;;;;;;;;x
PROV873;科尼亚;;;;;;;;;;;;x
PROV874;布尔杜尔;;;;;;;;;;;;x
PROV875;安塔利亚;;;;;;;;;;;;x
PROV876;安卡拉;;;;;;;;;;;;x
PROV877;阿马西亚;;;;;;;;;;;;x
PROV878;开塞利;;;;;;;;;;;;x
PROV879;锡瓦斯;;;;;;;;;;;;x
PROV880;卡斯塔莫努;;;;;;;;;;;;x
PROV881;博卢;;;;;;;;;;;;x
PROV882;特拉布宗;;;;;;;;;;;;x
PROV883;锡诺普;;;;;;;;;;;;x
PROV884;吉雷松;;;;;;;;;;;;x
PROV885;卡尔斯;;;;;;;;;;;;x
PROV886;阿尔达罕;;;;;;;;;;;;x
PROV887;埃尔祖鲁姆;;;;;;;;;;;;x
PROV888;埃尔津詹;;;;;;;;;;;;x
PROV889;马拉蒂亚;;;;;;;;;;;;x
PROV890;凡城;;;;;;;;;;;;x
PROV891;比特利斯;;;;;;;;;;;;x
PROV892;哈卡里;;;;;;;;;;;;x
PROV893;迪亚巴克尔;;;;;;;;;;;;x
PROV894;阿达纳;;;;;;;;;;;;x
PROV895;梅尔辛;;;;;;;;;;;;x
PROV896;马拉什;;;;;;;;;;;;x
PROV897;阿勒颇;;;;;;;;;;;;x
PROV898;安泰普;;;;;;;;;;;;x
PROV899;乌尔法;;;;;;;;;;;;x
PROV900;安条克;;;;;;;;;;;;x
PROV901;代尔祖尔;;;;;;;;;;;;x
PROV902;大马士革;;;;;;;;;;;;x
PROV903;霍姆斯;;;;;;;;;;;;x
PROV904;哈马;;;;;;;;;;;;x
PROV905;拉塔基亚;;;;;;;;;;;;x
PROV906;苏韦达;;;;;;;;;;;;x
PROV907;巴尔米拉;;;;;;;;;;;;x
PROV908;安曼;;;;;;;;;;;;x
PROV909;杰拉什;;;;;;;;;;;;x
PROV910;阿-鲁瓦西;;;;;;;;;;;;x
PROV912;巴勒贝克;;;;;;;;;;;;x
PROV913;贝鲁特;;;;;;;;;;;;x
PROV914;爱斯开勒;;;;;;;;;;;;x
PROV915;西顿;;;;;;;;;;;;x
PROV916;阿克里;;;;;;;;;;;;x
PROV917;耶路撒冷;;;;;;;;;;;;x
PROV918;纳布卢斯;;;;;;;;;;;;x
PROV919;雅法;;;;;;;;;;;;x
PROV920;加沙;;;;;;;;;;;;x
PROV921;贝尔谢巴;;;;;;;;;;;;x
PROV922;亚喀巴;;;;;;;;;;;;x
PROV923;摩苏尔;;;;;;;;;;;;x
PROV924;埃尔比勒;;;;;;;;;;;;x
PROV925;基尔库克;;;;;;;;;;;;x
PROV926;巴格达;;;;;;;;;;;;x
PROV927;萨迈拉;;;;;;;;;;;;x
PROV928;曼代利;;;;;;;;;;;;x
PROV929;卡尔巴拉;;;;;;;;;;;;x
PROV930;库特;;;;;;;;;;;;x
PROV931;鲁特拜;;;;;;;;;;;;x
PROV932;巴士拉;;;;;;;;;;;;x
PROV933;拉希迪耶;;;;;;;;;;;;x
PROV934;纳杰夫;;;;;;;;;;;;x
PROV935;科威特;;;;;;;;;;;;x
PROV936;格罗德诺;;;;;;;;;;;;x
PROV937;布列斯特;;;;;;;;;;;;x
PROV938;利达;;;;;;;;;;;;x
PROV939;巴拉诺维奇;;;;;;;;;;;;x
PROV940;平斯克;;;;;;;;;;;;x
PROV941;斯卢茨克;;;;;;;;;;;;x
PROV942;莫济里;;;;;;;;;;;;x
PROV943;斯摩棱斯克;;;;;;;;;;;;x
PROV944;奥尔沙;;;;;;;;;;;;x
PROV945;维捷布斯克;;;;;;;;;;;;x
PROV946;波洛茨克;;;;;;;;;;;;x
PROV947;波斯塔维;;;;;;;;;;;;x
PROV948;莫吉廖夫;;;;;;;;;;;;x
PROV949;戈梅利;;;;;;;;;;;;x
PROV950;胡斯特;;;;;;;;;;;;x
PROV951;斯特瑞;;;;;;;;;;;;x
PROV952;捷尔诺波尔;;;;;;;;;;;;x
PROV953;斯塔尼斯劳沃夫;;;;;;;;;;;;x
PROV954;文尼察;;;;;;;;;;;;x
PROV955;普洛斯克罗夫;;;;;;;;;;;;x
PROV956;罗夫诺;;;;;;;;;;;;x
PROV957;科韦利;;;;;;;;;;;;x
PROV958;基辅;;;;;;;;;;;;x
PROV959;科罗斯坚;;;;;;;;;;;;x
PROV960;日托米尔;;;;;;;;;;;;x
PROV961;切尔卡瑟;;;;;;;;;;;;x
PROV962;切尔尼戈夫;;;;;;;;;;;;x
PROV963;波尔塔瓦;;;;;;;;;;;;x
PROV964;阿克梅西特;;;;;;;;;;;;x
PROV965;阿赫蒂亚尔;;;;;;;;;;;;x
PROV966;刻赤;;;;;;;;;;;;x
PROV967;阿克亚尔;;;;;;;;;;;;x
PROV968;叶迪山;;;;;;;;;;;;x
PROV969;奥尔里克;;;;;;;;;;;;x
PROV970;因胡尔;;;;;;;;;;;;x
PROV971;萨克萨甘;;;;;;;;;;;;x
PROV972;厄聚凯尔;;;;;;;;;;;;x
PROV973;克孜勒亚尔;;;;;;;;;;;;x
PROV974;巴布卡;;;;;;;;;;;;x
PROV975;尤佐夫卡;;;;;;;;;;;;x
PROV976;卡利米乌斯;;;;;;;;;;;;x
PROV977;库尔斯克;;;;;;;;;;;;x
PROV978;洛潘;;;;;;;;;;;;x
PROV979;克孜勒库特;;;;;;;;;;;;x
PROV980;达努;;;;;;;;;;;;x
PROV981;阿尔汉格尔;;;;;;;;;;;;x
PROV982;佩察莫;;;;;;;;;;;;x
PROV983;坎达拉克沙;;;;;;;;;;;;x
PROV984;科斯托穆克沙;;;;;;;;;;;;x
PROV985;梅津;;;;;;;;;;;;x
PROV986;纳里扬马尔;;;;;;;;;;;;x
PROV987;乌斯季-瑟索利斯克;;;;;;;;;;;;x
PROV988;波维恩特斯;;;;;;;;;;;;x
PROV989;沃洛格达;;;;;;;;;;;;x
PROV990;科特拉斯;;;;;;;;;;;;x
PROV991;乌格利奇;;;;;;;;;;;;x
PROV992;别洛焦尔斯克;;;;;;;;;;;;x
PROV993;韦特尔加;;;;;;;;;;;;x
PROV994;涅恩尚茨;;;;;;;;;;;;x
PROV995;彼得罗扎沃茨克;;;;;;;;;;;;x
PROV996;卢加;;;;;;;;;;;;x
PROV997;格多夫;;;;;;;;;;;;x
PROV998;特维尔;;;;;;;;;;;;x
PROV999;勒热夫;;;;;;;;;;;;x
PROV1000;斯塔里察;;;;;;;;;;;;x
PROV1001;雅罗斯拉夫尔;;;;;;;;;;;;x
PROV1002;满洲里;;;;;;;;;;;;x
PROV1003;诺夫哥罗德;;;;;;;;;;;;x
PROV1004;季赫温;;;;;;;;;;;;x
PROV1005;博罗维奇;;;;;;;;;;;;x
PROV1006;普斯科夫;;;;;;;;;;;;x
PROV1007;大卢基;;;;;;;;;;;;x
PROV1008;莫斯科;;;;;;;;;;;;x
PROV1009;博罗季诺;;;;;;;;;;;;x
PROV1010;卡卢加;;;;;;;;;;;;x
PROV1011;图拉;;;;;;;;;;;;x
PROV1012;梁赞;;;;;;;;;;;;x
PROV1013;弗拉基米尔;;;;;;;;;;;;x
PROV1014;维亚济马;;;;;;;;;;;;x
PROV1015;佩列梅什利;;;;;;;;;;;;x
PROV1016;布良斯克;;;;;;;;;;;;x
PROV1017;奥列利;;;;;;;;;;;;x
PROV1018;别尔哥罗德;;;;;;;;;;;;x
PROV1019;沃罗涅茨;;;;;;;;;;;;x
PROV1020;下诺夫哥罗德;;;;;;;;;;;;x
PROV1021;奔萨;;;;;;;;;;;;x
PROV1022;伊万诺沃;;;;;;;;;;;;x
PROV1023;科斯特罗马;;;;;;;;;;;;x
PROV1024;加利奇;;;;;;;;;;;;x
PROV1025;坦波夫;;;;;;;;;;;;x
PROV1026;彼尔姆;;;;;;;;;;;;x
PROV1027;韦特卢加;;;;;;;;;;;;x
PROV1028;维亚特卡;;;;;;;;;;;;x
PROV1029;格拉佐夫;;;;;;;;;;;;x
PROV1030;喀山;;;;;;;;;;;;x
PROV1031;萨拉普尔;;;;;;;;;;;;x
PROV1032;奇斯塔杰;;;;;;;;;;;;x
PROV1033;辛比尔斯克;;;;;;;;;;;;x
PROV1034;萨马拉;;;;;;;;;;;;x
PROV1035;金格希雷;;;;;;;;;;;;x
PROV1036;哈吉塔尔汉;;;;;;;;;;;;x
PROV1037;乌凯克;;;;;;;;;;;;x
PROV1038;扎瑙曾;;;;;;;;;;;;x
PROV1039;萨雷苏;;;;;;;;;;;;x
PROV1040;索克;;;;;;;;;;;;x
PROV1041;叶尔斯特;;;;;;;;;;;;x
PROV1042;乌法;;;;;;;;;;;;x
PROV1043;布祖卢克;;;;;;;;;;;;x
PROV1044;奥伦波尔;;;;;;;;;;;;x
PROV1045;梅斯凯奇;;;;;;;;;;;;x
PROV1046;奇尔;;;;;;;;;;;;x
PROV1047;阿扎克;;;;;;;;;;;;x
PROV1048;库班;;;;;;;;;;;;x
PROV1049;苏扎科;;;;;;;;;;;;x
PROV1050;扎里马日塞海尔;;;;;;;;;;;;x
PROV1051;阿迪格;;;;;;;;;;;;x
PROV1052;库穆赫;;;;;;;;;;;;x
PROV1053;古尼布;;;;;;;;;;;;x
PROV1054;佳乌吉考;;;;;;;;;;;;x
PROV1055;索尔扎-加拉;;;;;;;;;;;;x
PROV1056;别希陶;;;;;;;;;;;;x
PROV1057;基兹利亚尔;;;;;;;;;;;;x
PROV1058;米亚斯;;;;;;;;;;;;x
PROV1059;伊谢季;;;;;;;;;;;;x
PROV1060;扎曼喀拉;;;;;;;;;;;;x
PROV1061;秋明;;;;;;;;;;;;x
PROV1062;汉特;;;;;;;;;;;;x
PROV1063;楚尔杜姆;;;;;;;;;;;;x
PROV1064;亚德加尔;;;;;;;;;;;;x
PROV1065;塔兹;;;;;;;;;;;;x
PROV1066;卡什雷克;;;;;;;;;;;;x
PROV1067;巴尔瑙尔;;;;;;;;;;;;x
PROV1068;乌拉拉;;;;;;;;;;;;x
PROV1069;伊勒呼里;;;;;;;;;;;;x
PROV1070;楚瓦什;;;;;;;;;;;;x
PROV1072;尼夫赫;;;;;;;;;;;;x
PROV1073;叶夫斯克;;;;;;;;;;;;x
PROV1074;伝兵;;;;;;;;;;;;x
PROV1075;布里亚特;;;;;;;;;;;;x
PROV1076;托法拉尔;;;;;;;;;;;;x
PROV1077;克孜勒;;;;;;;;;;;;x
PROV1078;赤塔;;;;;;;;;;;;x
PROV1079;乌斯特-乌尔达;;;;;;;;;;;;x
PROV1080;车诺明;;;;;;;;;;;;x
PROV1081;雅克萨;;;;;;;;;;;;x
PROV1082;海参崴;;;;;;;;;;;;x
PROV1083;伯力;;;;;;;;;;;;x
PROV1084;庙街;;;;;;;;;;;;x
PROV1085;海兰泡;;;;;;;;;;;;x
PROV1086;珀格比;;;;;;;;;;;;x
PROV1087;大泊;;;;;;;;;;;;x
PROV1088;占守;;;;;;;;;;;;x
PROV1089;择捉;;;;;;;;;;;;x
PROV1090;第比利斯;;;;;;;;;;;;x
PROV1091;帕萨诺利;;;;;;;;;;;;x
PROV1092;库塔伊西;;;;;;;;;;;;x
PROV1093;阿哈尔齐赫;;;;;;;;;;;;x
PROV1094;波季;;;;;;;;;;;;x
PROV1095;苏呼米;;;;;;;;;;;;x
PROV1096;巴统;;;;;;;;;;;;x
PROV1097;卡纳基;;;;;;;;;;;;x
PROV1098;埃里温;;;;;;;;;;;;x
PROV1099;久姆里;;;;;;;;;;;;x
PROV1100;卡潘;;;;;;;;;;;;x
PROV1101;纳希切万;;;;;;;;;;;;x
PROV1102;巴库;;;;;;;;;;;;x
PROV1103;斯亚泽恩;;;;;;;;;;;;x
PROV1104;沙基;;;;;;;;;;;;x
PROV1105;占贾;;;;;;;;;;;;x
PROV1106;阿戈达姆;;;;;;;;;;;;x
PROV1107;连科兰;;;;;;;;;;;;x
PROV1108;大不里士;;;;;;;;;;;;x
PROV1109;霍伊;;;;;;;;;;;;x
PROV1110;乌鲁米耶;;;;;;;;;;;;x
PROV1111;马哈巴德;;;;;;;;;;;;x
PROV1112;阿尔达比勒;;;;;;;;;;;;x
PROV1113;拉什特;;;;;;;;;;;;x
PROV1114;瑙沙赫尔;;;;;;;;;;;;x
PROV1115;阿莫勒;;;;;;;;;;;;x
PROV1116;戈尔甘;;;;;;;;;;;;x
PROV1117;萨南达季;;;;;;;;;;;;x
PROV1118;萨盖兹;;;;;;;;;;;;x
PROV1119;克尔曼沙赫;;;;;;;;;;;;x
PROV1120;霍拉马巴德;;;;;;;;;;;;x
PROV1121;德黑兰;;;;;;;;;;;;x
PROV1122;哈马丹;;;;;;;;;;;;x
PROV1123;赞詹;;;;;;;;;;;;x
PROV1124;加兹温;;;;;;;;;;;;x
PROV1125;库姆;;;;;;;;;;;;x
PROV1126;塞姆南;;;;;;;;;;;;x
PROV1127;伊斯法罕;;;;;;;;;;;;x
PROV1128;阿拉克;;;;;;;;;;;;x
PROV1129;卡尚;;;;;;;;;;;;x
PROV1130;亚兹德;;;;;;;;;;;;x
PROV1131;阿瓦士;;;;;;;;;;;;x
PROV1132;阿巴丹;;;;;;;;;;;;x
PROV1133;伊拉姆;;;;;;;;;;;;x
PROV1134;德库尔德;;;;;;;;;;;;x
PROV1135;设拉子;;;;;;;;;;;;x
PROV1136;布希尔;;;;;;;;;;;;x
PROV1137;亚苏季;;;;;;;;;;;;x
PROV1138;坎甘;;;;;;;;;;;;x
PROV1139;锡尔詹;;;;;;;;;;;;x
PROV1140;克尔曼;;;;;;;;;;;;x
PROV1141;伦格;;;;;;;;;;;;x
PROV1142;阿巴斯港;;;;;;;;;;;;x
PROV1143;巴姆;;;;;;;;;;;;x
PROV1144;札黑丹;;;;;;;;;;;;x
PROV1145;贾斯克;;;;;;;;;;;;x
PROV1146;恰巴哈尔;;;;;;;;;;;;x
PROV1147;马什哈德;;;;;;;;;;;;x
PROV1148;比尔詹德;;;;;;;;;;;;x
PROV1149;萨卜泽瓦尔;;;;;;;;;;;;x
PROV1150;博季努尔德;;;;;;;;;;;;x
PROV1151;麦加;;;;;;;;;;;;x
PROV1153;麦地那;;;;;;;;;;;;x
PROV1154;塔布克;;;;;;;;;;;;x
PROV1155;阿卜哈;;;;;;;;;;;;x
PROV1156;卡夫;;;;;;;;;;;;x
PROV1157;利雅得;;;;;;;;;;;;x
PROV1158;拉夫哈;;;;;;;;;;;;x
PROV1159;哈莱班;;;;;;;;;;;;x
PROV1160;哈伊勒;;;;;;;;;;;;x
PROV1161;沙鲁拉;;;;;;;;;;;;x
PROV1162;巴林;;;;;;;;;;;;x
PROV1163;盖提夫;;;;;;;;;;;;x
PROV1164;胡富夫;;;;;;;;;;;;x
PROV1165;多哈;;;;;;;;;;;;x
PROV1166;马斯喀特;;;;;;;;;;;;x
PROV1167;阿布扎比;;;;;;;;;;;;x
PROV1168;迪拜;;;;;;;;;;;;x
PROV1169;苏哈尔;;;;;;;;;;;;x
PROV1170;尼兹瓦;;;;;;;;;;;;x
PROV1171;苏尔;;;;;;;;;;;;x
PROV1172;杜古姆;;;;;;;;;;;;x
PROV1173;穆卡拉;;;;;;;;;;;;x
PROV1174;塞拉莱;;;;;;;;;;;;x
PROV1175;盖达;;;;;;;;;;;;x
PROV1176;贝达;;;;;;;;;;;;x
PROV1177;索科特拉;;;;;;;;;;;;x
PROV1178;萨纳;;;;;;;;;;;;x
PROV1179;荷台达;;;;;;;;;;;;x
PROV1180;塔依兹;;;;;;;;;;;;x
PROV1181;卡拉干达;;;;;;;;;;;;x
PROV1182;阿特劳;;;;;;;;;;;;x
PROV1183;阿克托别;;;;;;;;;;;;x
PROV1184;科克舍套;;;;;;;;;;;;x
PROV1185;亚斯;;;;;;;;;;;;x
PROV1186;阿拉木图;;;;;;;;;;;;x
PROV1187;塞梅伊;;;;;;;;;;;;x
PROV1188;卡拉塔尔;;;;;;;;;;;;x
PROV1189;比什凯克;;;;;;;;;;;;x
PROV1190;纳伦;;;;;;;;;;;;x
PROV1191;希瓦;;;;;;;;;;;;x
PROV1192;特卢特库尔;;;;;;;;;;;;x
PROV1194;阿克陶;;;;;;;;;;;;x
PROV1195;塔什干;;;;;;;;;;;;x
PROV1197;奇姆肯特;;;;;;;;;;;;x
PROV1198;布哈拉;;;;;;;;;;;;x
PROV1199;撒马尔罕;;;;;;;;;;;;x
PROV1200;卡尔希;;;;;;;;;;;;x
PROV1201;苦盏;;;;;;;;;;;;x
PROV1202;浩罕;;;;;;;;;;;;x
PROV1203;奥什;;;;;;;;;;;;x
PROV1207;库洛布;;;;;;;;;;;;x
PROV1208;霍罗格;;;;;;;;;;;;x
PROV1209;喀布尔;;;;;;;;;;;;x
PROV1211;巴尔赫;;;;;;;;;;;;x
PROV1212;赫拉特;;;;;;;;;;;;x
PROV1213;巴米扬;;;;;;;;;;;;x
PROV1214;法拉赫;;;;;;;;;;;;x
PROV1215;坎大哈;;;;;;;;;;;;x
PROV1216;贾拉拉巴德;;;;;;;;;;;;x
PROV1217;伽色尼;;;;;;;;;;;;x
PROV1218;白沙瓦;;;;;;;;;;;;x
PROV1219;奎达;;;;;;;;;;;;x
PROV1220;达勒梅汀;;;;;;;;;;;;x
PROV1221;卡拉特;;;;;;;;;;;;x
PROV1222;贝拉;;;;;;;;;;;;x
PROV1223;吉德拉尔;;;;;;;;;;;;x
PROV1224;斯利那加;;;;;;;;;;;;x
PROV1225;吉尔吉特;;;;;;;;;;;;x
PROV1226;列城;;;;;;;;;;;;x
PROV1227;拉合尔;;;;;;;;;;;;x
PROV1228;木尔坦;;;;;;;;;;;;x
PROV1229;锡亚尔科特;;;;;;;;;;;;x
PROV1230;阿托克;;;;;;;;;;;;x
PROV1231;巴哈瓦尔布尔;;;;;;;;;;;;x
PROV1232;沙赫普尔;;;;;;;;;;;;x
PROV1233;阿姆利则;;;;;;;;;;;;x
PROV1234;菲罗兹布尔;;;;;;;;;;;;x
PROV1235;坎格拉;;;;;;;;;;;;x
PROV1236;德里;;;;;;;;;;;;x
PROV1237;帕尼帕特;;;;;;;;;;;;x
PROV1238;台拉登;;;;;;;;;;;;x
PROV1239;密拉特;;;;;;;;;;;;x
PROV1240;阿格拉;;;;;;;;;;;;x
PROV1241;坎普尔;;;;;;;;;;;;x
PROV1242;勒克瑙;;;;;;;;;;;;x
PROV1243;阿拉哈巴德;;;;;;;;;;;;x
PROV1244;法扎巴德;;;;;;;;;;;;x
PROV1245;贝拿勒斯;;;;;;;;;;;;x
PROV1246;戈勒克布尔;;;;;;;;;;;;x
PROV1247;帕特纳;;;;;;;;;;;;x
PROV1248;伽耶;;;;;;;;;;;;x
PROV1249;汉里萨;;;;;;;;;;;;x
PROV1250;帕戈尔布尔;;;;;;;;;;;;x
PROV1251;拉贾巴尔哈特;;;;;;;;;;;;x
PROV1252;大吉岭;;;;;;;;;;;;x
PROV1253;布德旺;;;;;;;;;;;;x
PROV1254;达卡;;;;;;;;;;;;x
PROV1255;拉杰沙希;;;;;;;;;;;;x
PROV1256;杰索尔;;;;;;;;;;;;x
PROV1257;吉大港;;;;;;;;;;;;x
PROV1258;高哈蒂;;;;;;;;;;;;x
PROV1259;因帕尔;;;;;;;;;;;;x
PROV1260;迪布鲁加尔;;;;;;;;;;;;x
PROV1261;克塔克;;;;;;;;;;;;x
PROV1262;盖翁切尔;;;;;;;;;;;;x
PROV1263;萨姆巴尔普尔;;;;;;;;;;;;x
PROV1264;阿杰梅尔;;;;;;;;;;;;x
PROV1265;斋沙默尔;;;;;;;;;;;;x
PROV1266;焦特布尔;;;;;;;;;;;;x
PROV1267;比卡内尔;;;;;;;;;;;;x
PROV1268;斋浦尔;;;;;;;;;;;;x
PROV1269;乌代布尔;;;;;;;;;;;;x
PROV1270;瓜廖尔;;;;;;;;;;;;x
PROV1271;达尔;;;;;;;;;;;;x
PROV1272;博帕尔;;;;;;;;;;;;x
PROV1273;查塔布尔;;;;;;;;;;;;x
PROV1274;雷瓦;;;;;;;;;;;;x
PROV1275;贾巴尔普尔;;;;;;;;;;;;x
PROV1276;霍桑贾巴德;;;;;;;;;;;;x
PROV1277;那格浦尔;;;;;;;;;;;;x
PROV1278;阿姆劳蒂;;;;;;;;;;;;x
PROV1279;贾格达尔普尔;;;;;;;;;;;;x
PROV1280;赖布尔;;;;;;;;;;;;x
PROV1281;比拉斯普尔;;;;;;;;;;;;x
PROV1282;赖格尔;;;;;;;;;;;;x
PROV1283;海得拉巴;;;;;;;;;;;;x
PROV1284;奥朗加巴德;;;;;;;;;;;;x
PROV1285;尼扎马巴德;;;;;;;;;;;;x
PROV1286;古尔伯加;;;;;;;;;;;;x
PROV1287;瓦朗加尔;;;;;;;;;;;;x
PROV1288;卡拉奇;;;;;;;;;;;;x
PROV1289;苏库尔;;;;;;;;;;;;x
PROV1290;欧迈尔果德;;;;;;;;;;;;x
PROV1291;艾哈迈达巴德;;;;;;;;;;;;x
PROV1292;拉杰果德;;;;;;;;;;;;x
PROV1293;东港;;;;;;;;;;;;x
PROV1294;帕坦;;;;;;;;;;;;x
PROV1295;巴罗达;;;;;;;;;;;;x
PROV1296;苏拉特;;;;;;;;;;;;x
PROV1297;孟买;;;;;;;;;;;;x
PROV1298;纳西克;;;;;;;;;;;;x
PROV1299;浦那;;;;;;;;;;;;x
PROV1300;比贾普尔;;;;;;;;;;;;x
PROV1301;戈尔哈布尔;;;;;;;;;;;;x
PROV1302;贝尔高姆;;;;;;;;;;;;x
PROV1303;果阿;;;;;;;;;;;;x
PROV1304;马德拉斯;;;;;;;;;;;;x
PROV1305;维萨卡帕特南;;;;;;;;;;;;x
PROV1306;马苏里珀德南;;;;;;;;;;;;x
PROV1307;内洛尔;;;;;;;;;;;;x
PROV1308;卡努尔;;;;;;;;;;;;x
PROV1309;坦焦尔;;;;;;;;;;;;x
PROV1310;马杜赖;;;;;;;;;;;;x
PROV1311;哥印拜陀;;;;;;;;;;;;x
PROV1312;本地冶里;;;;;;;;;;;;x
PROV1313;班加罗尔;;;;;;;;;;;;x
PROV1314;迈索尔;;;;;;;;;;;;x
PROV1315;吉德勒杜尔加;;;;;;;;;;;;x
PROV1316;曼加尔;;;;;;;;;;;;x
PROV1317;卡利卡特;;;;;;;;;;;;x
PROV1318;科钦;;;;;;;;;;;;x
PROV1319;特里凡得琅;;;;;;;;;;;;x
PROV1320;安达曼群岛;;;;;;;;;;;;x
PROV1321;圣伊丽莎白;;;;;;;;;;;;x
PROV1322;贾夫纳;;;;;;;;;;;;x
PROV1323;康提;;;;;;;;;;;;x
PROV1324;亭可马里;;;;;;;;;;;;x
PROV1325;马尔代夫;;;;;;;;;;;;x
PROV1326;加德满都;;;;;;;;;;;;x
PROV1327;久姆拉;;;;;;;;;;;;x
PROV1328;通朗;;;;;;;;;;;;x
PROV1329;廷布;;;;;;;;;;;;x
PROV1330;仰光;;;;;;;;;;;;x
PROV1331;勃生;;;;;;;;;;;;x
PROV1332;勃固;;;;;;;;;;;;x
PROV1333;东吁;;;;;;;;;;;;x
PROV1334;阿瓦;;;;;;;;;;;;x
PROV1335;皎施;;;;;;;;;;;;x
PROV1336;马圭;;;;;;;;;;;;x
PROV1337;卑谬;;;;;;;;;;;;x
PROV1338;东枝;;;;;;;;;;;;x
PROV1339;哈卡;;;;;;;;;;;;x
PROV1340;腊戌;;;;;;;;;;;;x
PROV1341;葡萄;;;;;;;;;;;;x
PROV1342;密支那;;;;;;;;;;;;x
PROV1343;毛淡棉;;;;;;;;;;;;x
PROV1344;丹老;;;;;;;;;;;;x
PROV1345;实兑;;;;;;;;;;;;x
PROV1346;吞武里;;;;;;;;;;;;x
PROV1347;华富里;;;;;;;;;;;;x
PROV1348;那空沙旺;;;;;;;;;;;;x
PROV1349;素可泰;;;;;;;;;;;;x
PROV1350;呵叻;;;;;;;;;;;;x
PROV1351;巴钦布里;;;;;;;;;;;;x
PROV1352;普吉;;;;;;;;;;;;x
PROV1353;叻武里;;;;;;;;;;;;x
